date,storage,inflow,outflow,elevation,evaporation
1950-01-01,148.627,NA,NA,NA,NA
1950-01-02,148.573,NA,NA,NA,NA
1950-01-03,148.517,NA,NA,NA,NA
1950-01-04,148.326,NA,NA,NA,NA
1950-01-05,148.135,NA,NA,NA,NA
1950-01-06,147.944,NA,NA,NA,NA
1950-01-07,147.808,NA,NA,NA,NA
1950-01-08,147.672,NA,NA,NA,NA
1950-01-09,147.535,NA,NA,NA,NA
1950-01-10,147.398,NA,NA,NA,NA
1950-01-11,147.261,NA,NA,NA,NA
1950-01-12,147.125,NA,NA,NA,NA
1950-01-13,146.989,NA,NA,NA,NA
1950-01-14,146.852,NA,NA,NA,NA
1950-01-15,146.716,NA,NA,NA,NA
1950-01-16,146.852,NA,NA,NA,NA
1950-01-17,146.989,NA,NA,NA,NA
1950-01-18,147.125,NA,NA,NA,NA
1950-01-19,147.153,NA,NA,NA,NA
1950-01-20,147.18,NA,NA,NA,NA
1950-01-21,147.207,NA,NA,NA,NA
1950-01-22,147.234,NA,NA,NA,NA
1950-01-23,147.261,NA,NA,NA,NA
1950-01-24,147.289,NA,NA,NA,NA
1950-01-25,147.316,NA,NA,NA,NA
1950-01-26,147.234,NA,NA,NA,NA
1950-01-27,147.153,NA,NA,NA,NA
1950-01-28,147.07,NA,NA,NA,NA
1950-01-29,146.989,NA,NA,NA,NA
1950-01-30,146.907,NA,NA,NA,NA
1950-01-31,146.853,NA,NA,NA,NA
1950-02-01,146.716,NA,NA,NA,NA
1950-02-02,146.579,NA,NA,NA,NA
1950-02-03,146.442,NA,NA,NA,NA
1950-02-04,146.306,NA,NA,NA,NA
1950-02-05,146.388,NA,NA,NA,NA
1950-02-06,146.716,NA,NA,NA,NA
1950-02-07,147.261,NA,NA,NA,NA
1950-02-08,147.261,NA,NA,NA,NA
1950-02-09,147.261,NA,NA,NA,NA
1950-02-10,147.316,NA,NA,NA,NA
1950-02-11,147.398,NA,NA,NA,NA
1950-02-12,147.398,NA,NA,NA,NA
1950-02-13,147.316,NA,NA,NA,NA
1950-02-14,147.261,NA,NA,NA,NA
1950-02-15,147.261,NA,NA,NA,NA
1950-02-16,147.126,NA,NA,NA,NA
1950-02-17,146.989,NA,NA,NA,NA
1950-02-18,146.853,NA,NA,NA,NA
1950-02-19,146.716,NA,NA,NA,NA
1950-02-20,146.634,NA,NA,NA,NA
1950-02-21,146.552,NA,NA,NA,NA
1950-02-22,146.47,NA,NA,NA,NA
1950-02-23,146.388,NA,NA,NA,NA
1950-02-24,146.47,NA,NA,NA,NA
1950-02-25,146.552,NA,NA,NA,NA
1950-02-26,146.634,NA,NA,NA,NA
1950-02-27,146.716,NA,NA,NA,NA
1950-02-28,146.853,NA,NA,NA,NA
1950-03-01,147.07,NA,NA,NA,NA
1950-03-02,147.289,NA,NA,NA,NA
1950-03-03,147.453,NA,NA,NA,NA
1950-03-04,147.617,NA,NA,NA,NA
1950-03-05,147.808,NA,NA,NA,NA
1950-03-06,147.999,NA,NA,NA,NA
1950-03-07,148.135,NA,NA,NA,NA
1950-03-08,148.216,NA,NA,NA,NA
1950-03-09,148.299,NA,NA,NA,NA
1950-03-10,148.353,NA,NA,NA,NA
1950-03-11,148.326,NA,NA,NA,NA
1950-03-12,148.299,NA,NA,NA,NA
1950-03-13,148.272,NA,NA,NA,NA
1950-03-14,148.245,NA,NA,NA,NA
1950-03-15,148.217,NA,NA,NA,NA
1950-03-16,148.272,NA,NA,NA,NA
1950-03-17,148.327,NA,NA,NA,NA
1950-03-18,148.38,NA,NA,NA,NA
1950-03-19,148.436,NA,NA,NA,NA
1950-03-20,148.49,NA,NA,NA,NA
1950-03-21,148.49,NA,NA,NA,NA
1950-03-22,148.6,NA,NA,NA,NA
1950-03-23,148.71,NA,NA,NA,NA
1950-03-24,148.818,NA,NA,NA,NA
1950-03-25,148.9,NA,NA,NA,NA
1950-03-26,148.9,NA,NA,NA,NA
1950-03-27,148.9,NA,NA,NA,NA
1950-03-28,148.9,NA,NA,NA,NA
1950-03-29,148.9,NA,NA,NA,NA
1950-03-30,148.9,NA,NA,NA,NA
1950-03-31,148.9,NA,NA,NA,NA
1950-04-01,149.093,NA,NA,NA,NA
1950-04-02,149.287,NA,NA,NA,NA
1950-04-03,149.479,NA,NA,NA,NA
1950-04-04,149.673,NA,NA,NA,NA
1950-04-05,149.867,NA,NA,NA,NA
1950-04-06,150.143,NA,NA,NA,NA
1950-04-07,150.557,NA,NA,NA,NA
1950-04-08,151.11,NA,NA,NA,NA
1950-04-09,151.802,NA,NA,NA,NA
1950-04-10,152.139,NA,NA,NA,NA
1950-04-11,152.417,NA,NA,NA,NA
1950-04-12,152.781,NA,NA,NA,NA
1950-04-13,153.202,NA,NA,NA,NA
1950-04-14,153.761,NA,NA,NA,NA
1950-04-15,154.321,NA,NA,NA,NA
1950-04-16,154.886,NA,NA,NA,NA
1950-04-17,155.452,NA,NA,NA,NA
1950-04-18,156.048,NA,NA,NA,NA
1950-04-19,156.727,NA,NA,NA,NA
1950-04-20,157.582,NA,NA,NA,NA
1950-04-21,158.733,NA,NA,NA,NA
1950-04-22,160.027,NA,NA,NA,NA
1950-04-23,161.427,NA,NA,NA,NA
1950-04-24,162.742,NA,NA,NA,NA
1950-04-25,163.775,NA,NA,NA,NA
1950-04-26,164.428,NA,NA,NA,NA
1950-04-27,164.786,NA,NA,NA,NA
1950-04-28,165.142,NA,NA,NA,NA
